"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3373.75944336293","175.951325534583","18.681185640036","13.960764121791","8.6724863238516","0.648245760470397","-0.790883768934766","3.14590464685019","1.06004929341667","4.72155336605342","6.96126135875792","0.638928002410126","2.89235662459002","4.40736089644519","8.94995335353386","3.40676682683799","8.17636138473956","7.6500080785929","2.55802007757907","5.78966778544654","2.98130868933673","3.73169119261695","-1.40360755900906","0.969553268816231","2.52023382001631","1.44344660770702","1.21143577838465","7.18483629443373","8.64091108973845",
"Samoa Americana","ASM","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua y Barbuda","ATG","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12128789571148","0.771779796900182","1.40279663573984","2.40765801293492","1.99353055152456","2.03007757853236","2.09875196709306","1.78778537419119","1.4160525940974","5.33380639820237","-0.550159995508912","3.3700254022015","3.45674967234602","3.37688044338876","1.05949782356168","1.0894415743536","0.968993458825599","-0.489437796230513","2.43248789041366","1.20715793367003","1.43135598182989","0.625989707046698","2.06299638545331","7.53107834634288",
"Australia","AUS","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","3.72881355932205","2.2875816993464","-0.319488817891384","0.641025641025639","2.86624203821656","3.40557275541798","3.29341317365269","3.47826086956521","2.52100840336133","3.27868852459017","3.43915343915344","6.13810741687979","6.02409638554218","9.09090909090911","15.4166666666667","15.1624548736462","13.3228840125392","12.3098201936376","8.00492610837437","9.12200684150512","10.1358411703239","9.48766603415561","11.3518197573657","10.0389105058366","3.96039603960395","6.73469387755101","9.05035054174635","8.53302162478083","7.21593968766826","7.53390256152692","7.33302195235869","3.17667536988686","1.01223112610711","1.75365344467641","1.96963479688142","4.62776659959758","2.61538461538462","0.224887556221881","0.860134629768157","1.48312940304038","4.45743514797225","4.4071353620147","2.98157453936349","2.73259596616783","2.34325522482587","2.69183168316831","3.55528773727028","2.32761128891476","4.35029854990047","1.77111716621252","2.91834002677376","3.30385015608744","1.76278015613193","2.44988864142539","2.48792270531403","1.50836672165921","1.27699094497328","1.94864740944522","1.91140094445692","1.61076787290379","0.846905537459293","2.86391042204995","6.59409671341847",
"Austria","AUT","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","1.94574935198639","3.54223986727562","4.38179863851184","2.7087669949983","3.86856354936625","4.93091637676271","2.05482059257983","3.97467292898835","2.76486447339764","3.08040419539539","4.37282441582133","4.704258138287","6.35514612686782","7.53107803827125","9.52178819742239","8.44525863917966","7.31868545106923","5.49461568127665","3.57431857551219","3.70740096353416","6.32832536226099","6.80304177599256","5.43603082512853","3.33916453409529","5.66318573909355","3.1895168180519","1.70544456731969","1.40195271783978","1.91571684671255","2.56834829029368","3.26187231878578","3.3374270347479","4.02084780038555","3.63178524943182","2.95340936761076","2.24336631500904","1.86097115760431","1.30597857227694","0.92246719668082","0.568993765885587","2.34486285357277","2.65000077279529","1.81035787764132","1.35555370896445","2.06120618032866","2.29913785639285","1.44154851119019","2.16855528800755","3.21595033239883","0.506308827696486","1.81353438995065","3.28657914875376","2.48567562177017","2.00015616900603","1.60581182954471","0.896563335260302","0.891591752655335","2.08126911385587","1.99837981429546","1.53089564152645","1.38191063351859","2.76666666666665","8.54686993188453",
"Azerbaiyán","AZE","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.6300971576201","1128.00002429404","1662.21594875899","411.759641777268","19.7948028061899","3.6743480968473","-0.772697886033187","-8.52517000536062","1.80500303704358","1.54719590152278","2.77116471998268","2.23386492967051","6.70893042797785","9.67950731917054","8.32892482863207","16.6997549618245","20.8490871772713","1.45704835970323","5.72687224669606","7.85833333333332","1.06621339720313","2.41571745279411","1.3734418153318","4.02768573742728","12.4433748584372","12.9359184187334","2.26854690374005","2.61057182799216","2.75980947008126","6.65029912708779","13.8522590144267",
"Burundi","BDI","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","4.43686006769086","-1.08932461874256","6.05726872222524","4.0238836973312","-0.199650611430204","3.85096274044459","3.82855766917327","6.00649350675308","15.7223072990937","15.7098745988233","6.8565515736454","6.83451404136486","23.8956206469303","36.5407569980926","2.49851950030163","12.1673943487938","5.8680963572266","8.15123135622633","14.3168697883258","3.80428683649426","1.67567567567545","7.1132376395534","4.48679769704178","11.6615998479958","7.00216956651126","8.99693873494325","1.8233333333331","9.67934658067928","14.852814983397","19.2632536382538","26.4367816091951","31.1115898319694","12.5004107653378","3.38542427340455","24.4320242102151","9.29618771341885","-1.36568005328061","10.6474645658306","8.17642937482059","13.2520699188223","2.74542000214246","8.41206285772541","24.4069510353914","10.5554355299529","6.49326591473996","9.59216605979671","18.1610453065451","7.93795807492412","4.4053523418529","5.54468891259786","5.55768961400965","16.0525353030392","-2.8146980766847","-0.686772170797229","7.32110643415513","8.4045384507634","18.8008786664944",
"Bélgica","BEL","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","0.299467254769634","0.992676260767344","1.40460703543509","2.14800341332203","4.16876058564369","4.06520137474648","4.17434761852997","2.73030268590904","2.70144982931352","3.75399229053284","3.90847238471907","4.34362854612099","5.44843128438077","6.95528008719915","12.6778877513452","12.7681985920515","9.06860981054963","7.09600059132598","4.47059331592941","4.46908394900489","6.64868829655357","7.62748656814273","8.72654906555468","7.66160983743879","6.34177491009128","4.86873399496945","1.29436819102482","1.55338261314945","1.16093493415326","3.10705065111097","3.44831217961809","3.21531069260804","2.42795567164621","2.75442643473457","2.37754084476403","1.46796699090272","2.07702107350668","1.62816049512961","0.949250288350641","1.12084823417844","2.54451776190906","2.46925823086078","1.64521436175359","1.58896399970379","2.09728311239314","2.78143263670025","1.79120770070454","1.8230563002681","4.48944420508401","-0.0531456741253762","2.18929920422458","3.53208210722744","2.83966343445897","1.11309594027537","0.340002833356965","0.561429152790106","1.97385264653172","2.12597086002609","2.05316499865181","1.43681956996435","0.740791812220385","2.44024851144081","9.59751172872498",
"Benin","BEN","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44059921493181","38.5308661668537","14.4625482180894","4.91423972637199","3.46629590564781","5.7533145841706","0.326722893396868","4.16540442290282","3.98429547767895","2.4891623549154","1.48724246145442","0.873890830868505","5.36452085832342","3.78217696540374","1.29806813334154","7.94729876067859","0.896072355749072","2.20783532536522","2.70423907747279","6.74468253340715","0.428888888888863","-0.548757550948147","0.218785923536177","-0.794050173906725","1.76941247391975","0.644803622440778","-0.70502663454275","3.02272119663756","1.73353962694033","1.35077863583532",
"Burkina Faso","BFA","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","7.78816199376886","18.5621387281079","1.67590956140173","5.57420282915099","1.84512319774994","-0.730252522661395","2.36410601983339","-4.33375390856904","-0.286713687770023","9.65552935762116","1.7726033145134","2.06121817995227","-2.92335655867957","7.60389036254306","8.71960945428422","18.7569466058634","-8.40071877820544","29.9861042997141","8.26914007214047","14.9934659503595","12.2026364968298","7.55570560440944","12.0597652081337","8.15376277420427","4.84695768186085","6.90605782140464","-2.61174292476783","-2.68178423511595","4.25561601785942","-0.481798715203327","-0.50430338891893","2.16260052713424","-1.99113580736895","0.553455723541917","25.1778762249963","7.45884497828323","6.09780439121743","2.31869062176682","5.08433344145323","-1.07261362759535","-0.304212168486795","5.00743290822374","2.17569480664608","2.03456574053815","-0.400228702115475","6.41504018369687","2.33310856372217","-0.230627306273007","10.6597978997424","2.60817666368317","-0.764230734676734","2.7597672485453","3.81815240252386","0.533738507090537","-0.258089517535353","0.724838981070599","0.441041448058759","1.48299897161327","1.95594302672532","-3.23338933983321","1.88443993781985","3.65353287214207","14.2902354303358",
"Bangladesh","BGD","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87469609126639","7.4127659574466","6.0454797559624","6.12671846981463","6.35736412278233","3.63407691798493","3.01481859989797","5.313740079365","10.2978117947205","2.37712902953225","5.30560105668804","8.4022379561323","6.10669589841957","2.20825620937534","2.00717374213842","3.33256493271911","5.66870773441478","7.58753638504687","7.0466181622204","6.76526117054758","9.10698496905381","8.90194489465157","5.42347236174678","8.12667639169919","11.3951651552399","6.21750422069284","7.53040640913168","6.99163889220856","6.19428022984986","5.51352572692992","5.70207015717245","5.54362139486472","5.59199639930632","5.69107474746207","5.54565430773474","7.69695437176894",
"Bulgaria","BGR","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69999999999987","2.72638753651414","2.36966824644548","6.38888888888879","23.8000000000003","338.449111470112","91.2979327269304","72.8787913866333","96.0573382686504","62.0548336837993","121.60754244925","1058.37355921973","18.6722044420641","2.57304281890204","10.3162621289989","7.36093927231849","5.81014365721823","2.34864169582755","6.1471307424627","5.03883807111907","7.26159462769947","8.40253419005894","12.3487195994021","2.75320223914816","2.43899060504117","4.21990346601875","2.95456829831017","0.890093540913032","-1.41818380264842","-0.104633261008417","-0.798649886453611","2.06159619443137","2.81454473824833","3.10372944796774","1.67244096855762","3.29774435299511","15.3252589264366",
"Bahrein","BHR","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","2.13447171852238","4.25809822309291","3.25732899024462","-0.194127638923867","1.62898127839347","5.78947368498401","5.08819538648818","14.3318269849979","24.3929983061798","16.1597821153707","22.495766575964","17.7311208942373","15.7855375941987","2.20599195116765","3.86952505941505","11.3445968083975","8.88571308471458","2.97239915075073","0.322399250235335","-2.63596930296972","-2.29609321419559","-1.7450017537706","0.303435966086571","1.48589732182573","0.929335437489092","0.764419735927589","-0.172413793103325","2.53886010362698","0.816910897759777","2.70403475064702","-0.452227382530316","2.43155133955926","-0.366533864541796","-1.2875879718491","-0.704852953090768","-1.2075718015666","-0.495540138751172","1.59362549800788","2.35294117647061","2.58620689655173","2.00746965452849","3.25666666666702","3.52600316363722","2.79551283550411","1.96188468334624","-0.400040697488052","2.75739669962976","3.30001156888438","2.64755321246194","1.8486274237498","2.78679347602047","1.38671830576397","2.08766938046983","1.00582004702132","-2.31770629331374","-0.606319385140896","3.62574104304492",
"Bahamas","BHS","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","5.43775649904798","4.54103146287564","8.93577412289433","6.15209342130048","4.61497182668252","6.83081131902367","5.48175416169897","13.0718458387013","10.3596349973051","4.25583657583808","3.1898763705575","6.10907035899869","9.09139326792412","12.0978372310682","11.1144984973891","6.01262101667497","3.99999999999995","3.96634615384614","4.60500963391137","5.43378154356233","5.75646401118136","4.40241182786762","5.38765822784808","4.66931912018676","7.11468120203626","5.73819886173449","2.72289766970589","1.39933423745549","2.06699495410041","1.37913741223667","0.544150383378706","1.33661336613368","1.25424826023631","1.6063294174058","2.04498977505121","2.17357792508091","3.02504526252236","0.981914036757665","1.59160618079803","2.38982627439253","2.49257794939399","4.48955995375059","2.0627347345268","1.34402738392836","3.19878141660321","1.97336755976255","0.722414784530555","1.51375643050825","1.86148302863373","-0.346376929989402","1.51820700736153","2.26586346678726","2.49123527368055","0.0385210980053727","2.90491262928479","5.60540633583043",
"Bosnia y Herzegovina","BIH","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.12556615620285","1.50077710611539","7.42704310332954","-0.38146428245309","1.99621236745889","3.67124999999999","2.0526745200172","-0.093045683831828","-0.897194054194286","-1.03602303425476","-1.58409999999997","0.810133321953047","1.41710814018026","0.562782154061303","-1.05129600763481","1.98163900587616","14.0208440826771",
"Belarús","BLR","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190.22923349187","2221.01656992039","709.346032118607","52.7120767531954","63.9373663357479","72.8697170535353","293.678750889773","168.620235850933","61.1349331618477","42.5375481348794","28.3978399133474","18.1082424937646","10.3388794457933","6.99712903535588","8.42675273505308","14.8378764828254","12.9456563410401","7.7357480431251","53.2286983118173","59.2197360232518","18.3122610377873","18.1195543526734","13.5344897649735","11.8365807653497","6.03183725177787","4.87230220550685","5.59815595039853","5.54814357456515","9.46028389623105","15.2096752740809",
"Belice","BLZ","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","11.2244897960225","6.83903252716288","4.99609679980485","3.38289962863708","6.23716611805549","0.799771493858954","2.01190138849529","3.13888888888896","2.12765957446804","3.05907172995786","0.761951500806908","2.39670073025186","1.4725969469368","2.56934304644297","2.8896158437215","5.96502097537243","1.14903756760539","2.19526250037591","2.62139524582745","3.06743966930588","3.651417865615","4.24026660688647","2.31808274663101","6.39443099742397","-1.10431044411911","-7.11376771265012","2.31808274642021","6.39443100250033","-1.10431044864355","0.917977378808885","1.60205615640199","1.30058074547858","0.509747768983199","1.2013996448106","-0.861584009427676","0.663427167917558","1.14765339305809","0.269982622646432","0.187069385181357","0.12143464461496","3.23563659237067","",
"Bermudas","BMU","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","11.5331525756196","7.56149307183898","5.87933142225298","-0.70635721455241","10.1818181818181","2.86028602860271","6.95187165775404","11.1999999990001","5.47062350162302","2.20974847251321","3.95550921099771","3.67461430575034","6.51154401154364","31.4860287891619","62.8360756029239","7.97674602546867","4.49401164707214","8.1072555205041","10.3556722757192","19.7197167787999","47.2416501018426","32.1336011133424","123.535718565329","275.586283560362","1281.34994174486","11749.6396321439","276.335967563202","14.5786984489191","16.0020910549391","15.1734681125731","17.118774604824","21.447069817114","12.060323601829","8.52787695688004","7.87404421467432","10.1932067630746","12.4254866180049","4.70844436028193","7.67322895675084","2.15951626835596","4.60822998872598","1.58965377879568","0.928258851611061","3.33727499671533","4.43738080101724","5.39323106890664","4.28239604802565","8.70560923578869","14.0068107702519","3.34645420142012","2.5032760584424","9.88446419823887","4.51560291399368","5.73640023719613","5.7666007457914","4.05961041135646","3.62321431764138","2.8227580554717","2.27205987230148","1.83954504969032","0.940742153381823","0.737383721452315","1.74632872945973",
"Brasil","BRA","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","101.725072957927","100.54335919485","135.027682230472","192.121733132051","225.989665211895","147.142826237605","228.336162575513","629.114509120897","1430.7237251472","2947.73277248299","432.786661926461","951.962053052818","1927.38079016026","2075.88839757325","66.0070335542481","15.7576656002606","6.92671251629151","3.19507629280056","4.85844749902668","7.04414105947266","6.84035902487525","8.4501643770833","14.7149197228147","6.59718509985962","6.86953720898965","4.18356812896902","3.64127299102654","5.67859390284171","4.88803479876804","5.03872690108066","6.63644962213085","5.40349914037009","6.204310666401","6.32904015516142","9.02990102416129","8.73914352329393","3.44637335032672","3.66485028376724","3.73297621216894","3.21176803803379","8.30165975585676","9.2801060895687",
"Barbados","BRB","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","3.63487515335757","7.48874318687619","5.83523186605491","7.28421637368523","7.46925566353862","11.8766562275328","16.8550818260213","38.9229280878111","20.2944687625289","4.98676811113183","8.35236969934997","9.48238259101763","13.1698355431799","14.4305197203942","14.5675632146886","10.3324664370561","5.2302987828884","4.68579731185599","3.91510525082794","1.33006845161914","3.31173110743254","4.85885917814048","6.1901140684412","3.07457271078019","6.2575266327002","6.09389302994641","1.11343933604483","0.0772043884602162","1.87886279357232","2.38615222842323","7.71053878969884","-1.26888660701212","1.56006240249606","2.43581303489138","2.57783490431289","0.125249458055994","1.61943319838056","1.39442231075689","6.08218729535043","7.30766262828941","4.03422982885069","8.1081081081078","3.64386189258338","5.82421853311865","9.43220240177216","4.53334753888771","1.81410436049101","1.76950322089726","-1.11278992510961","1.28192813061894","4.66018463955997","3.67381410406798","4.10028964518463","","","",
"Brunei Darussalam","BRN","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","9.13705583756339","6.35658914728686","1.1661807580175","3.07396733909727","2.35321528424929","1.78124288641065","1.24685490634577","1.19284294234599","1.30430037109821","2.13866293163794","1.60000000000001","1.27952755905517","4.25170068027211","2.46251844946788","5.96664139499613","1.99613650998079","1.71156004489334","-0.441379310344899","-0.415627597672449","1.55815247634947","0.595890410958983","-2.3149724245932","0.299999999999977","0.814223994682602","1.24443711883964","0.159888078345143","0.967774119525083","2.08498023715416","1.03571774271615","0.356869132017602","0.137911563169595","0.111766261400274","0.389205053123613","-0.207108731719878","-0.488347420743486","-0.278693265753062","-1.26050564628963","1.02505179290213","-0.390522069165492","1.94031996607178","1.73341388450597","3.68225030604209",
"Bhután","BTN","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","9.97237569060774","9.84677216779704","18.0577787941154","7.03770661157025","1.88201230546508","9.96447602131439","6.33177192699078","10.0967137576586","8.77983718898037","10.0118383223406","12.2751729438893","15.975217361539","11.1980165874679","7.00995355009957","9.48754836789363","8.79001381935161","6.50548718269093","10.5855899892462","6.77699393553634","4.0121208107034","3.41478946111599","2.45535714285714","2.57230861693335","4.10593698272957","5.31263104637752","5.00045438022542","5.15611138758462","8.32716049382714","4.36112219119803","7.03638316073019","8.84898569946802","10.919656944683","7.00666666666705","8.27106093949327","4.54814395082202","3.21988689395718","4.9550836698513","2.72396386183716","2.72643037388825","5.62936522632514","7.34681440533531","5.63916671396365",
"Botswana","BWA","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","11.9747550240953","11.732423613642","13.1687242801078","9.04398827010364","11.7362306367885","13.6324251470895","16.4280267725712","11.1372064274689","10.4771438105237","8.57746904251907","8.09457579975943","10.0017155606022","9.80193387398674","8.35167956821222","11.5750147473285","11.3963461199557","11.7650160839534","16.1676123963339","14.3308033365888","10.5429209938218","10.512546081579","10.0828580652108","8.71993127147747","6.66139865665754","7.74929619202846","8.6014851485149","6.55903767014864","8.03279662527486","9.18990265632739","6.94570363654673","8.61022528546438","11.5552187914379","7.08099847172694","12.7021883920075","8.02729703109583","6.94887658743105","8.45987233408587","7.53690261091916","5.8846070705681","4.40225309243433","3.06203169580559","2.81495791361944","3.30828076768219","3.2380155894771","2.7728644286333","1.89035916824198","7.24097765588449","11.665567478802",
"República Centroafricana","CAF","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","-0.0333333333333925","13.2960986995663","14.6126112868811","2.54220966810047","10.4238402303887","2.24515251162267","-6.9868027059997","-3.96446882079369","0.689055807312734","-0.0123304562272239","-2.76236280675761","-1.03360811667775","-2.91535849298336","24.5710137275605","19.1894039735098","3.72494110325801","1.61131347760912","-1.88520096157909","-1.41420220082553","3.20340091563112","3.8348606023736","2.33181703516236","4.13470905150995","-2.066406011363","2.8835207335902","6.69526465773352","0.959917619457091","9.25895099417076","3.52126227238643","1.49102370047805","1.19447572449846","5.47829594346122","6.98879341970198","14.8986841797549","1.40297017136816","4.94543276106514","4.18072331871272","1.61215686991555","2.68537355266785","1.71015659523149","4.25936417542871","5.58316735183246",
"Canadá","CAN","Inflación, precios al consumidor (% anual)","FP.CPI.TOTL.ZG","1.35869565217391","1.01876675603215","1.06157112526541","1.6281512605042","1.91214470284239","2.33265720081134","3.81565906838456","3.57995226730307","4.05529953917053","4.56155890168291","3.34603981363828","2.70491803278688","4.9880287310455","7.48764728240213","10.997171145686","10.672188595094","7.54173862982152","7.97644539614562","8.97372335151215","9.1446769790719","10.1292205085452","12.4716124148373","10.7689718997139","5.86358802977366","4.30477830391736","3.96203054065208","4.19478629085617","4.3561087122174","4.02823414871611","4.98362189985959","4.78047693336305","5.62586408593004","1.49013290374545","1.86507936507936","0.165562913907281","2.14876033057852","1.57053112507137","1.62121638084528","0.995942456658074","1.73484295105918","2.71943995691972","2.52512013979907","2.25839440940856","2.75856321360112","1.85725871857261","2.21355203439764","2.00202539534156","2.13838399266843","2.37027067444294","0.299466803009284","1.77687154092629","2.91213508872355","1.51567823124521","0.93829189781521","1.90663590717873","1.12524136094279","1.4287595470108","1.5968841285297","2.268225672481","1.94926902411596","0.716999632307852","3.39519318527532","6.80280115341612",
